common,strat_id,psu_id,id_code,MODE_FX,AREA_X,ST,SUB_REG,WAVE,year,month,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,tot_cat,wgt_ab1,tot_len,Landing,VAR_ID,ARX_METHOD,ALT_FLAG,fl_reg,wp_catch_precal,wp_int,wp_catch
ATLANTIC MACKEREL,198125368604we,100551981042559105,1005519810425006,6,1,36,5,2,1981,04,we,8850030302,0,0,25,0,25,0,0,0,10150,19.678078351,25,19.678078351,10150,25,198125368604we,,0,8,1056.7642197,73.285895001,73.285895001
ATLANTIC MACKEREL,198125368604we,100551981042559105,1005519810425009,6,1,36,5,2,1981,04,we,8850030302,10,0,0,10,0,0,4112.5,7.8903699805,0,0,10,7.8903699805,4112.5,10,198125368604we,,0,8,1056.7642197,73.285895001,73.285895001
ATLANTIC MACKEREL,198125368604we,100551981042559105,1005519810425008,6,1,36,5,2,1981,04,we,8850030302,0,1,12,0,12,1,0,0,4903.2,9.2898367875,13,9.2898367875,4903.2,12,198125368604we,,0,8,1056.7642197,73.285895001,73.285895001
WINTER FLOUNDER,198125368604we,100551981041810358,1005519810418003,6,1,36,5,2,1981,04,we,8857042001,2,0,0,2,0,0,675,0.9,0,0,2,0.9,675,2,198125368604we,,0,8,1056.7642197,11.888085181,11.888085181
WINTER FLOUNDER,198125368604we,100551981041810358,1005519810418005,6,1,36,5,2,1981,04,we,8857042001,4,2,0,4,0,2,1340,1.8,0,0,6,1.8,1340,4,198125368604we,,0,8,1056.7642197,11.888085181,11.888085181
WINTER FLOUNDER,198125368604we,100601981040410337,1006019810404001,6,1,36,5,2,1981,04,we,8857042001,8,0,0,8,0,0,2770,4.1,0,0,8,4.1,2770,8,198125368604we,,0,8,1056.7642197,127.31319813,127.31319813
,198125368604we,1006119810418103203,1006119810418004,6,2,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
,198125368604we,1006119810418103203,1006119810418011,6,2,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
,198125368604we,1006119810418103203,1006119810418013,6,2,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,136.10359012,136.10359012
,198125368604we,1006119810418103203,1006119810418001,6,2,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
,198125368604we,100601981040410337,1006019810404005,6,2,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
,198125368604we,100601981040410337,1006019810404007,6,2,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
,198125368604we,100601981040410337,1006019810404004,6,2,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
ATLANTIC COD,198125368604we,1006119810418103203,1006119810418016,6,2,36,5,2,1981,04,we,8791030402,1,0,0,1,0,0,620,3.9,0,0,1,3.9,620,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
ATLANTIC COD,198125368604we,1006119810418103203,1006119810418015,6,2,36,5,2,1981,04,we,8791030402,2,0,0,2,0,0,1550,11.8,0,0,2,11.8,1550,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
ATLANTIC COD,198125368604we,1006119810418103203,1006119810418012,6,2,36,5,2,1981,04,we,8791030402,2,0,0,2,0,0,1320,7.3,0,0,2,7.3,1320,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
ATLANTIC COD,198125368604we,1006119810418103203,1006119810418010,6,2,36,5,2,1981,04,we,8791030402,2,0,0,2,0,0,935,2.2943307931,0,0,2,2.2943307931,935,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
ATLANTIC COD,198125368604we,1006119810418103203,1006119810418009,6,2,36,5,2,1981,04,we,8791030402,1,0,0,1,0,0,800,9,0,0,1,9,800,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
ATLANTIC COD,198125368604we,1006119810418103208,1006119810418007,6,2,36,5,2,1981,04,we,8791030402,2,0,0,2,0,0,800,1.8171204704,0,0,2,1.8171204704,800,2,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
ATLANTIC COD,198125368604we,1006119810418103203,1006119810418006,6,2,36,5,2,1981,04,we,8791030402,1,0,0,1,0,0,710,3.4,0,0,1,3.4,710,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
ATLANTIC COD,198125368604we,1006119810418103203,1006119810418003,6,2,36,5,2,1981,04,we,8791030402,2,0,0,2,0,0,1415,9.3,0,0,2,9.3,1415,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
ATLANTIC COD,198125368604we,100601981040410337,1006019810404011,6,2,36,5,2,1981,04,we,8791030402,1,0,0,1,0,0,470,1.5,0,0,1,1.5,470,1,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
ATLANTIC COD,198125368604we,100601981040410337,1006019810404009,6,2,36,5,2,1981,04,we,8791030402,0,0,1,0,1,0,0,0,620,3.9,1,3.9,620,1,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
ATLANTIC COD,198125368604we,100601981040410337,1006019810404010,6,2,36,5,2,1981,04,we,8791030402,1,0,0,1,0,0,460,1.5,0,0,1,1.5,460,1,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
ATLANTIC COD,198125368604we,100601981040410337,1006019810404002,6,2,36,5,2,1981,04,we,8791030402,0,0,1,0,1,0,0,0,470,1.5,1,1.5,470,1,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
ATLANTIC COD,198125368604we,100601981040410337,1006019810404008,6,2,36,5,2,1981,04,we,8791030402,0,0,3,0,3,0,0,0,1645,5.6943307931,3,5.6943307931,1645,3,198125368604we,,0,8,1056.7642197,143.57429951,143.57429951
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418015,6,2,36,5,2,1981,04,we,8710010201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418014,6,2,36,5,2,1981,04,we,8710010201,0,0,2,0,2,0,0,0,1000,4.2,2,4.2,1000,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418012,6,2,36,5,2,1981,04,we,8710010201,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418016,6,2,36,5,2,1981,04,we,8710010201,0,0,1,0,1,0,0,0,500,2.1,1,2.1,500,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418010,6,2,36,5,2,1981,04,we,8710010201,0,3,0,0,0,3,0,0,0,0,3,0,0,0,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418009,6,2,36,5,2,1981,04,we,8710010201,2,0,0,2,0,0,1370,5.7,0,0,2,5.7,1370,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418008,6,2,36,5,2,1981,04,we,8710010201,0,0,2,0,2,0,0,0,1000,4.2,2,4.2,1000,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103208,1006119810418007,6,2,36,5,2,1981,04,we,8710010201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198125368604we,,0,8,1056.7642197,143.64341848,143.64341848
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418005,6,2,36,5,2,1981,04,we,8710010201,0,3,0,0,0,3,0,0,0,0,3,0,0,0,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418003,6,2,36,5,2,1981,04,we,8710010201,1,2,0,1,0,2,420,2,0,0,3,2,420,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
SPINY DOGFISH,198125368604we,1006119810418103203,1006119810418002,6,2,36,5,2,1981,04,we,8710010201,1,0,0,1,0,0,500,2.1,0,0,1,2.1,500,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
TAUTOG,198125368604we,1006119810418103203,1006119810418015,6,2,36,5,2,1981,04,we,8839010101,1,1,0,1,0,1,510,3.8,0,0,2,3.8,510,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
TAUTOG,198125368604we,1006119810418103203,1006119810418012,6,2,36,5,2,1981,04,we,8839010101,1,0,0,1,0,0,400,1.3,0,0,1,1.3,400,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
TAUTOG,198125368604we,1006119810418103203,1006119810418009,6,2,36,5,2,1981,04,we,8839010101,1,0,0,1,0,0,290,0.5514189206,0,0,1,0.5514189206,290,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
TAUTOG,198125368604we,1006119810418103203,1006119810418008,6,2,36,5,2,1981,04,we,8839010101,2,0,0,2,0,0,655,1.5335113622,0,0,2,1.5335113622,655,2,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
TAUTOG,198125368604we,1006119810418103203,1006119810418002,6,2,36,5,2,1981,04,we,8839010101,1,0,0,1,0,0,200,0.1983376649,0,0,1,0.1983376649,200,1,198125368604we,,0,8,1056.7642197,137.85149237,137.85149237
,198125368604we,100551981042559105,1005519810425015,6,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,5342.573498,5342.573498
,198125368604we,100551981042559105,1005519810425014,6,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,5342.573498,5342.573498
,198125368604we,100551981042559105,1005519810425002,6,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368604we,,0,8,1056.7642197,3269.521567,3269.521567
WINTER FLOUNDER,198125368604we,1005719810411103175,1005719810411004,6,5,36,5,2,1981,04,we,8857042001,0,0,5,0,5,0,0,0,1685,2.3,5,2.3,1685,5,198125368604we,,0,8,1056.7642197,3406.8927845,3406.8927845
WINTER FLOUNDER,198125368604we,1005719810411103175,1005719810411003,6,5,36,5,2,1981,04,we,8857042001,0,0,4,0,4,0,0,0,1300,1.6,4,1.6,1300,4,198125368604we,,0,8,1056.7642197,3406.8927845,3406.8927845
WINTER FLOUNDER,198125368604we,1005719810411103175,1005719810411002,6,5,36,5,2,1981,04,we,8857042001,0,0,3,0,3,0,0,0,965,1.2,3,1.2,965,3,198125368604we,,0,8,1056.7642197,3406.8927845,3406.8927845
WINTER FLOUNDER,198125368604we,1005719810411103175,1005719810411001,6,5,36,5,2,1981,04,we,8857042001,0,0,5,0,5,0,0,0,1600,2,5,2,1600,5,198125368604we,,0,8,1056.7642197,3406.8927845,3406.8927845
WINTER FLOUNDER,198125368604we,100551981042559105,1005519810425013,6,5,36,5,2,1981,04,we,8857042001,0,0,4,0,4,0,0,0,1400,2,4,2,1400,4,198125368604we,,0,8,1056.7642197,1783.6382345,1783.6382345
WINTER FLOUNDER,198125368604we,100551981042559105,1005519810425012,6,5,36,5,2,1981,04,we,8857042001,0,0,2,0,2,0,0,0,700,1,2,1,700,2,198125368604we,,0,8,1056.7642197,1783.6382345,1783.6382345
WINTER FLOUNDER,198125368604we,100551981042559105,1005519810425011,6,5,36,5,2,1981,04,we,8857042001,0,0,6,0,6,0,0,0,1980,2.52,6,2.52,1980,6,198125368604we,,0,8,1056.7642197,5342.573498,5342.573498
WINTER FLOUNDER,198125368604we,100551981042559105,1005519810425004,6,5,36,5,2,1981,04,we,8857042001,0,0,2,0,2,0,0,0,650,0.8,2,0.8,650,2,198125368604we,,0,8,1056.7642197,3269.521567,3269.521567
WINTER FLOUNDER,198125368604we,100551981042559105,1005519810425003,6,5,36,5,2,1981,04,we,8857042001,0,1,1,0,1,1,0,0,325,0.4,2,0.4,325,1,198125368604we,,0,8,1056.7642197,3269.521567,3269.521567
WINTER FLOUNDER,198125368604we,100551981042559105,1005519810425001,6,5,36,5,2,1981,04,we,8857042001,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198125368604we,,0,8,1056.7642197,3269.521567,3269.521567
,198125368704we,1006119810425103207,1006119810425002,7,1,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704we,,0,8,4017.0747041,1626.322371,1626.322371
,198125368704wd,100611981041510373,1006119810415004,7,1,36,5,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704wd,,0,8,4017.0747041,1043.7733602,1043.7733602
,198125368704wd,100611981041510373,1006119810415003,7,1,36,5,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704wd,,0,8,4017.0747041,1043.7733602,1043.7733602
,198125368704wd,100611981041510373,1006119810415001,7,1,36,5,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704wd,,0,8,4017.0747041,1043.7733602,1043.7733602
BLACK SEA BASS,198125368704we,1006119810425103207,1006119810425003,7,1,36,5,2,1981,04,we,8835020301,6,0,0,6,0,0,2930,5.3,0,0,6,5.3,2930,6,198125368704we,,0,8,4017.0747041,1626.322371,1626.322371
WINTER FLOUNDER,198125368704we,1006119810425103207,1006119810425001,7,1,36,5,2,1981,04,we,8857042001,1,0,0,1,0,0,290,0.5,0,0,1,0.5,290,1,198125368704we,,0,8,4017.0747041,1626.322371,1626.322371
WINTER FLOUNDER,198125368704wd,100611981041510373,1006119810415002,7,1,36,5,2,1981,04,wd,8857042001,1,0,0,1,0,0,150,0.1,0,0,1,0.1,150,1,198125368704wd,,0,8,4017.0747041,1043.7733602,1043.7733602
,198125368704wd,100541981042159212,1005419810421002,7,5,36,5,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704wd,,0,8,4017.0747041,42534.141745,42534.141745
,198125368704we,1005119810405103168,1005119810405001,7,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704we,,0,8,4017.0747041,16620.60309,16620.60309
,198125368704we,100511981040410331,1005119810404006,7,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704we,,0,8,4017.0747041,3849.833519,3849.833519
,198125368704we,100511981040410331,1005119810404005,7,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704we,,0,8,4017.0747041,3849.833519,3849.833519
,198125368704we,100511981040410331,1005119810404004,7,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704we,,0,8,4017.0747041,3849.833519,3849.833519
,198125368704we,100511981040410331,1005119810404003,7,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704we,,0,8,4017.0747041,3849.833519,3849.833519
,198125368704we,100511981040410331,1005119810404002,7,5,36,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125368704we,,0,8,4017.0747041,3849.833519,3849.833519
WINTER FLOUNDER,198125368704we,1006019810405103198,1006019810405007,7,5,36,5,2,1981,04,we,8857042001,0,5,0,0,0,5,0,0,0,0,5,0,0,0,198125368704we,,0,8,4017.0747041,34479.389869,34479.389869
WINTER FLOUNDER,198125368704wd,100541981042159212,1005419810421001,7,5,36,5,2,1981,04,wd,8857042001,7,8,0,7,0,8,1941,2.5,0,0,15,2.5,1941,7,198125368704wd,,0,8,4017.0747041,42534.141745,42534.141745
WINTER FLOUNDER,198125368704we,1005119810405103168,1005119810405004,7,5,36,5,2,1981,04,we,8857042001,13,0,1,13,1,0,3950.1428571,7.2428571429,303.85714286,0.5571428571,14,7.8,4254,14,198125368704we,,0,8,4017.0747041,16620.60309,16620.60309
WINTER FLOUNDER,198125368704we,1005119810405103168,1005119810405003,7,5,36,5,2,1981,04,we,8857042001,0,0,1,0,1,0,0,0,270,0.5,1,0.5,270,1,198125368704we,,0,8,4017.0747041,16620.60309,16620.60309
WINTER FLOUNDER,198125368704we,1005119810405103168,1005119810405002,7,5,36,5,2,1981,04,we,8857042001,8,0,0,8,0,0,1800,1.9,0,0,8,1.9,1800,8,198125368704we,,0,8,4017.0747041,16620.60309,16620.60309
WINTER FLOUNDER,198125368704we,100511981040410331,1005119810404001,7,5,36,5,2,1981,04,we,8857042001,116,20,0,116,0,20,30988.571429,45.571428571,0,0,136,45.571428571,30988.571429,116,198125368704we,,0,8,4017.0747041,3849.833519,3849.833519
BLUEFISH,198125518104we,1008819810419810456,1008819810419002,3,1,51,5,2,1981,04,we,8835250101,0,0,1,0,1,0,0,0,160,0.1,1,0.1,160,1,198125518104we,,0,8,4711.3957805,7014.4729121,7014.4729121
BLUEFISH,198125518104we,1008819810419810456,1008819810419001,3,1,51,5,2,1981,04,we,8835250101,0,1,2,0,2,1,0,0,342,0.2,3,0.2,342,2,198125518104we,,0,8,4711.3957805,7014.4729121,7014.4729121
OYSTER TOADFISH,198125518104we,1008819810419810456,1008819810419004,3,1,51,5,2,1981,04,we,8783010201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198125518104we,,0,8,4711.3957805,7014.4729121,7014.4729121
SPOT,198125518104we,1008819810419810456,1008819810419004,3,1,51,5,2,1981,04,we,8835440401,0,3,0,0,0,3,0,0,0,0,3,0,0,0,198125518104we,,0,8,4711.3957805,7014.4729121,7014.4729121
SPOT,198125518104we,1008819810419810456,1008819810419003,3,1,51,5,2,1981,04,we,8835440401,0,5,0,0,0,5,0,0,0,0,5,0,0,0,198125518104we,,0,8,4711.3957805,7014.4729121,7014.4729121
SPOT,198125518104we,1008819810419810456,1008819810419002,3,1,51,5,2,1981,04,we,8835440401,0,3,0,0,0,3,0,0,0,0,3,0,0,0,198125518104we,,0,8,4711.3957805,7014.4729121,7014.4729121
SPOT,198125518104we,1008819810419810456,1008819810419001,3,1,51,5,2,1981,04,we,8835440401,0,3,0,0,0,3,0,0,0,0,3,0,0,0,198125518104we,,0,8,4711.3957805,7014.4729121,7014.4729121
SPOT,198125518204we,100881981042581088,1008819810425003,3,5,51,5,2,1981,04,we,8835440401,13,0,0,13,0,0,2323,1.3,0,0,13,1.3,2323,13,198125518204we,,0,8,15038.489235,124955.11892,124955.11892
,198125518604we,1008819810425810393,1008819810425007,6,1,51,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518604we,,0,8,3567.0750913,1196.1318319,1196.1318319
,198125518604we,1008819810425810393,1008819810425006,6,1,51,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518604we,,0,8,3567.0750913,1196.1318319,1196.1318319
BLUEFISH,198125518604we,1008819810425810393,1008819810425008,6,1,51,5,2,1981,04,we,8835250101,1,0,0,1,0,0,640,4.5,0,0,1,4.5,640,1,198125518604we,,0,8,3567.0750913,1196.1318319,1196.1318319
BLUEFISH,198125518604we,1008819810425810393,1008819810425005,6,1,51,5,2,1981,04,we,8835250101,2,0,0,2,0,0,1585,9.8,0,0,2,9.8,1585,2,198125518604we,,0,8,3567.0750913,1196.1318319,1196.1318319
,198125518604we,1008819810425810393,1008819810425004,6,2,51,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518604we,,0,8,3567.0750912,31694.597839,31694.597839
,198125518604wd,10078198104271433,1007819810427005,6,5,51,5,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518604wd,,0,8,3567.0750912,34.413110341,34.413110341
,198125518604we,10078198104261433,1007819810426002,6,5,51,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518604we,,0,8,3567.0750912,30.772689414,30.772689414
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427011,6,5,51,5,2,1981,04,wd,8857030301,0,0,9,0,9,0,0,0,3657.6,7.92,9,7.92,3657.6,9,198125518604wd,,0,8,3567.0750912,5.1493580299,5.1493580299
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427010,6,5,51,5,2,1981,04,wd,8857030301,0,0,20,0,20,0,0,0,8480,20,20,20,8480,20,198125518604wd,,0,8,3567.0750912,5.1493580299,5.1493580299
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427009,6,5,51,5,2,1981,04,wd,8857030301,0,8,0,0,0,8,0,0,0,0,8,0,0,0,198125518604wd,,0,8,3567.0750912,2227.6877589,2227.6877589
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427008,6,5,51,5,2,1981,04,wd,8857030301,0,4,0,0,0,4,0,0,0,0,4,0,0,0,198125518604wd,,0,8,3567.0750912,2227.6877589,2227.6877589
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427007,6,5,51,5,2,1981,04,wd,8857030301,0,6,0,0,0,6,0,0,0,0,6,0,0,0,198125518604wd,,0,8,3567.0750912,2227.6877589,2227.6877589
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427006,6,5,51,5,2,1981,04,wd,8857030301,7.6153846154,3,0,9,0,3,3900,10,0,0,10.615384615,10,3900,7.6153846154,198125518604wd,,0,8,3567.0750912,2227.6877589,2227.6877589
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427003,6,5,51,5,2,1981,04,wd,8857030301,0,5,0,0,0,5,0,0,0,0,5,0,0,0,198125518604wd,,0,8,3567.0750912,34.413110341,34.413110341
SUMMER FLOUNDER,198125518604wd,10078198104271433,1007819810427001,6,5,51,5,2,1981,04,wd,8857030301,0,5,0,0,0,5,0,0,0,0,5,0,0,0,198125518604wd,,0,8,3567.0750912,34.413110341,34.413110341
SUMMER FLOUNDER,198125518604we,10078198104261443,1007819810426004,6,5,51,5,2,1981,04,we,8857030301,0,5,0,0,0,5,0,0,0,0,5,0,0,0,198125518604we,,0,8,3567.0750912,30.772689414,30.772689414
,198125518704we,1008819810426810341,1008819810426001,7,1,51,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518704we,,0,8,10194.164199,18913.933127,18913.933127
,198125518704we,1008819810426810341,1008819810426003,7,2,51,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518704we,,0,8,10194.164199,39331.124292,39331.124292
,198125518704we,1008819810426810341,1008819810426002,7,2,51,5,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198125518704we,,0,8,10194.164199,39331.124292,39331.124292
BLUEFISH,198125518704we,1008819810425810393,1008819810425002,7,2,51,5,2,1981,04,we,8835250101,1,0,0,1,0,0,855,6.3,0,0,1,6.3,855,1,198125518704we,,0,8,10194.164199,39331.124292,39331.124292
,198126128104wd,101211981042911235,1012119810429006,3,1,12,6,2,1981,04,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104wd,,0,8,14921.60081,180806.15606,180806.15606
,198126128204we,101141981042599213,1011419810425001,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128204we,,0,8,20091.263983,169500.22667,169500.22667
,198126128204we,101111981041985290,1011119810419004,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128204we,,0,8,20091.263983,150663.06884,150663.06884
,198126128204we,101111981041985290,1011119810419001,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128204we,,0,8,20091.263983,169500.22667,169500.22667
,198126128104we,101101981042599218,1011019810425006,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,150663.06884,150663.06884
,198126128204we,101111981041985290,1011119810419006,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128204we,,0,8,20091.263983,150663.06884,150663.06884
,198126128104we,101101981042599218,1011019810425004,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,150663.06884,150663.06884
,198126128104we,101101981042599218,1011019810425002,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,169500.22667,169500.22667
,198126128104we,101101981042599218,1011019810425001,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,169500.22667,169500.22667
,198126128104we,10007198104189276,1000719810418001,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,135391.16676,135391.16676
,198126128204we,10004198104129197,1000419810412010,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128204we,,0,8,20091.263983,135391.16676,135391.16676
,198126128104we,10004198104129197,1000419810412007,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,135391.16676,135391.16676
,198126128104we,10004198104129197,1000419810412004,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,135391.16676,135391.16676
,198126128204we,10004198104129197,1000419810412003,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128204we,,0,8,20091.263983,135391.16676,135391.16676
,198126128104we,10004198104129197,1000419810412002,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,135391.16676,135391.16676
,198126128104we,10004198104129197,1000419810412001,3,1,12,6,2,1981,04,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198126128104we,,0,8,14921.60081,125568.40385,125568.40385
ATLANTIC CROAKER,198126128104we,10004198104129197,1000419810412008,3,1,12,6,2,1981,04,we,8835440702,1,0,0,1,0,0,310,0.3,0,0,1,0.3,310,1,198126128104we,,0,8,14921.60081,135391.16676,135391.16676
BLUEFISH,198126128204we,101111981041985290,1011119810419005,3,1,12,6,2,1981,04,we,8835250101,0.9444444444,0,0,1,0,0,358.88888889,0.6611111111,0,0,0.9444444444,0.6611111111,358.88888889,0.9444444444,198126128204we,,0,8,20091.263983,150663.06884,150663.06884
BLUEFISH,198126128104we,10004198104129197,1000419810412005,3,1,12,6,2,1981,04,we,8835250101,1,0,0,1,0,0,400,0.6,0,0,1,0.6,400,1,198126128104we,,0,8,14921.60081,135391.16676,135391.16676
FLORIDA POMPANO,198126128204we,101111981041985290,1011119810419002,3,1,12,6,2,1981,04,we,8835280901,2,0,0,2,0,0,638,1.6,0,0,2,1.6,638,2,198126128204we,,0,8,20091.263983,169500.22667,169500.22667
GULF KINGFISH,198126128204we,101141981042599213,1011419810425003,3,1,12,6,2,1981,04,we,8835440602,5,10,16,5,16,10,1450,1.5555555556,4640,4.9777777778,31,6.5333333333,6090,21,198126128204we,,0,8,20091.263983,150663.06884,150663.06884
