"Year","season","Family","catchableTotal_Wt","catchableTotal_Num","Total_Wt","Total_Num","famCatch_Wt","famCatch_Num","famRel_Wt","famRel_Num","famERel_Wt","famERel_Num","famProp","famcatchable_Wt","famcatchable_Num","famcatchable_RelWt","famcatchable_RelNum","famcatchable_ERelWt","famcatchable_ERelNum","famcatchableProp_Wt","famcatchableProp_Num"
1980,"FALL","SAND LANCE",438.913971013028,14670.841269738,3511.3,24285,65.7,7244,0.608333333333333,67.0740740740741,0.00186666565782874,0.20581622565162,0.0187110187110187,51.0348214285714,5627.03571428571,0.472544642857143,52.1021825396825,0.00144999921634911,0.159875103854383,0.116275226579781,0.383552354689625
1980,"FALL","POLLOCK",438.913971013028,14670.841269738,3511.3,24285,740.7,134,6.85833333333333,1.24074074074074,0.0210447374848364,0.00380720240713929,0.210947512317375,11.8512,2.144,0.109733333333333,0.0198518518518519,0.000336715799757382,6.09152385142286e-05,0.0270011910822684,0.00014614022199412
1980,"FALL","HAKE",438.913971013028,14670.841269738,3511.3,24285,2508,7608,23.2222222222222,70.4444444444444,0.0712571913216816,0.216158178459073,0.714265371799618,326.049595452823,1562.37642007224,3.01897773567428,14.4664483340023,0.00926370749742372,0.0443901736369904,0.742855358876568,0.106495353016668
1980,"SPRING","HERRING",196.652106976787,3275.56622268479,2656.5,15109,382.8,4891,3.64571428571429,46.5809523809524,0.0116197624175032,0.148464623782675,0.144099378881988,25.2522866162589,531.741877246013,0.240497967773895,5.06420835472393,0.000766524480093062,0.0161408419044823,0.128410963932564,0.162335865342443
1980,"SPRING","BUTTERFISH",196.652106976787,3275.56622268479,2656.5,15109,0,1,0,0.00952380952380952,0,3.035465626307e-05,0,0,0.612456747404844,0,0.00583292140385566,0,1.85909140434719e-05,0,0.000186977366894097
1980,"SPRING","SAND LANCE",196.652106976787,3275.56622268479,2656.5,15109,29.5,2687,0.280952380952381,25.5904761904762,0.000895462359760565,0.0815629613788691,0.0111048371917937,17.0252659574468,1550.7420212766,0.162145390070922,14.7689716312057,0.000516796095925645,0.0470722410085494,0.0865755583257315,0.473427162161156
1980,"SPRING","POLLOCK",196.652106976787,3275.56622268479,2656.5,15109,420.8,144,4.00761904761905,1.37142857142857,0.0127732393554999,0.00437107050188208,0.158403914925654,6.7328,2.304,0.0641219047619048,0.0219428571428571,0.000204371829687998,6.99371280301133e-05,0.0342371109239869,0.000703389839608112
1980,"SPRING","HAKE",196.652106976787,3275.56622268479,2656.5,15109,1823.4,7386,17.3657142857143,70.3428571428571,0.0553486802300818,0.224199491159035,0.686391869000565,147.641754403081,1190.16586741477,1.40611194669601,11.3349130229978,0.00448161470498213,0.036127075801414,0.750776366817718,0.363346605289898
1981,"FALL","HERRING",350.112804979043,4968.6963426195,3107,12418,89,506,0.855769230769231,4.86538461538461,0.00302748897458365,0.0172124654060598,0.0286449951721918,13.163734939759,74.8600688468158,0.12657437442076,0.719808354296306,0.000447787217915304,0.00254649475359896,0.0375985532449948,0.0150663400789249
1981,"FALL","MACKEREL",350.112804979043,4968.6963426195,3107,12418,30.5,45,0.293269230769231,0.432692307692308,0.0010375102665708,0.00153075285231758,0.00981654328934664,1.60526315789474,2.36842105263158,0.0154352226720648,0.0227732793522267,5.46058035037264e-05,8.05659395956619e-05,0.00458498842391904,0.000476668504033181
1981,"FALL","BUTTERFISH",350.112804979043,4968.6963426195,3107,12418,34.6,393,0.332692307692308,3.77884615384615,0.00117697885978196,0.0133685749102402,0.0111361441905375,31.5546816479401,358.410112359551,0.303410400460962,3.44625108038029,0.00107338708747905,0.0121919400398632,0.0901271852934053,0.0721336317708231
1981,"FALL","SAND LANCE",350.112804979043,4968.6963426195,3107,12418,34.2,4638,0.328846153846154,44.5961538461538,0.00116337216776136,0.157769593978865,0.0110074026392018,22.5574468085106,3059.10638297872,0.21689852700491,29.4144844517185,0.000767330578736214,0.104060796028613,0.064429082534873,0.615675857817859
1981,"FALL","POLLOCK",350.112804979043,4968.6963426195,3107,12418,1045.9,678,10.0567307692308,6.51923076923077,0.0355780979608656,0.0230633429749181,0.336626971355005,8.04538461538462,5.21538461538462,0.0773594674556213,0.0501479289940828,0.000273677676622043,0.000177410330576293,0.0229794069253371,0.00104964849041973
1981,"FALL","HAKE",350.112804979043,4968.6963426195,3107,12418,1872.8,6158,18.0076923076923,59.2115384615385,0.0637065320404523,0.209475023657147,0.602767943353717,273.186293809554,1468.7359727664,2.62679128663033,14.1224612766,0.00929290441028982,0.0499615951025243,0.780280783577471,0.29559785333794
1981,"SPRING","HERRING",510.135256557684,30455.4903918488,3856.6,59652,99.3,1112,0.993,11.12,0.00284405993491914,0.0318488886971811,0.0257480682466421,8.53423755360965,99.9103785717309,0.0853423755360965,0.999103785717309,0.000244429839892281,0.00286154184066932,0.0167293623483258,0.00328053750854956
1981,"SPRING","MACKEREL",510.135256557684,30455.4903918488,3856.6,59652,3.7,5,0.037,0.05,0.000105972021744218,0.000143205434789483,0.00095939428512161,0.194736842105263,0.263157894736842,0.00194736842105263,0.00263157894736842,5.57747482864304e-06,7.53712814681492e-06,0.000381735705583884,8.6407373958186e-06
1981,"SPRING","BUTTERFISH",510.135256557684,30455.4903918488,3856.6,59652,0.1,2,0.001,0.02,2.86410869578967e-06,5.72821739157934e-05,2.5929575273557e-05,0.0554603854389722,1.10920770877944,0.000554603854389722,0.0110920770877944,1.58844572207607e-06,3.17689144415214e-05,0.000108717021076352,3.6420615610127e-05
1981,"SPRING","SAND LANCE",510.135256557684,30455.4903918488,3856.6,59652,347.9,47937,3.479,479.37,0.00996423415265226,1.37296778550069,0.0902089923767049,205.380218068536,28299.2570093458,2.05380218068536,282.992570093458,0.00588231268513272,0.81052148084854,0.402599536943223,0.929200503595236
1981,"SPRING","POLLOCK",510.135256557684,30455.4903918488,3856.6,59652,609.5,366,6.095,3.66,0.017456742500838,0.0104826378265902,0.15804076129233,4.68846153846154,2.81538461538462,0.0468846153846154,0.0281538461538462,0.000134282634621831,8.06356755891553e-05,0.00919062440439537,9.24425966931116e-05
1981,"SPRING","HAKE",510.135256557684,30455.4903918488,3856.6,59652,2796.1,10230,27.961,102.3,0.0800833432429749,0.292998319579283,0.725016854223928,291.282142169532,2052.1352537124,2.91282142169532,20.521352537124,0.00834263716316,0.0587753842509422,0.570990023577395,0.0673814549465156
1982,"FALL","HERRING",718.776115570525,23314.6893212627,2092.5,35169,97.8,564,0.949514563106796,5.47572815533981,0.0030882910193255,0.0178097764304661,0.0467383512544803,9.90135512187786,59.5362487186895,0.0961296613774549,0.578021832220287,0.000312661207587402,0.00188001290636256,0.0137752979090279,0.00255359391233205
1982,"FALL","MACKEREL",718.776115570525,23314.6893212627,2092.5,35169,27.4,58,0.266019417475728,0.563106796116505,0.000865226727295693,0.00183150183150183,0.0130943847072879,1.44210526315789,3.05263157894737,0.0140010219724067,0.0296371997956055,4.55382488050365e-05,9.63948332369385e-05,0.00200633442308142,0.000130931685894841
1982,"FALL","BUTTERFISH",718.776115570525,23314.6893212627,2092.5,35169,76.7,880,0.744660194174757,8.54368932038835,0.00242200328407225,0.0277883036503726,0.0366547192353644,69.2935004642526,795.02321262767,0.672752431691772,7.71867196725893,0.00218812367261123,0.0251049391381732,0.0964048456302018,0.0340996700265964
1982,"FALL","SAND LANCE",718.776115570525,23314.6893212627,2092.5,35169,222.4,26506,2.15922330097087,257.339805825243,0.00702286219527599,0.836996336996337,0.106284348864994,162.731707317073,19394.6341463415,1.57991948851527,188.297418896519,0.00513867965507999,0.612436344143661,0.226401105701607,0.831863289237734
1982,"FALL","POLLOCK",718.776115570525,23314.6893212627,2092.5,35169,413.8,209,4.01747572815534,2.02912621359223,0.013066818239232,0.0065997221169635,0.197753882915173,17.6837606837607,8.93162393162393,0.171686996929715,0.0867147954526595,0.000558411035864617,0.000282039406707842,0.0246025991970035,0.000383089982823764
1982,"FALL","HAKE",718.776115570525,23314.6893212627,2092.5,35169,1254.4,6952,12.178640776699,67.495145631068,0.0396109637488948,0.219527598837944,0.5994743130227,457.723686720403,3053.51145806431,4.4439192885476,29.645742311304,0.0144538236301757,0.0964226177233899,0.636809817139078,0.130969425154619
1982,"SPRING","HERRING",137.486368517732,875.986249789372,1736.6,4045,40.8,426,0.443478260869565,4.6304347826087,0.00152680325568341,0.0159416222284592,0.023494184037775,6.32441296511527,54.6902482977517,0.0687436191860356,0.594459220627736,0.000236669958466284,0.00204659924399857,0.0460002910346679,0.062432770275677
1982,"SPRING","MACKEREL",137.486368517732,875.986249789372,1736.6,4045,0.1,1,0.00108695652173913,0.0108695652173913,3.74216484236131e-06,3.74216484236131e-05,5.75837844063112e-05,0.00204081632653061,0.0204081632653061,2.21827861579414e-05,0.000221827861579414,7.63707110685981e-08,7.63707110685981e-07,1.48437721392532e-05,2.32973557178702e-05
1982,"SPRING","SAND LANCE",137.486368517732,875.986249789372,1736.6,4045,7.7,595,0.083695652173913,6.46739130434783,0.000288146692861821,0.0222658808120498,0.00443395139928596,4.56944444444444,353.093434343434,0.0496678743961353,3.83797211242863,0.000170996143491232,0.0132133383606861,0.0332356181467919,0.403081023735629
1982,"SPRING","POLLOCK",137.486368517732,875.986249789372,1736.6,4045,687.8,408,7.47608695652174,4.43478260869565,0.0257386097857611,0.0152680325568341,0.396061269146608,29.3931623931624,17.4358974358974,0.319490895577852,0.189520624303233,0.00109994058913509,0.00065248002379633,0.213789648457923,0.0199043049363958
1982,"SPRING","HAKE",137.486368517732,875.986249789372,1736.6,4045,1000.2,2615,10.8717391304348,28.4239130434783,0.0374291327532978,0.0978576106277482,0.575953011631924,97.1973078986832,450.746261549023,1.0564924771596,4.89941588640243,0.00363728348390619,0.0168676681279455,0.706959598588478,0.514558603696581
1983,"FALL","HERRING",554.810442620228,5591.36001705015,2836.8,13090,27.3,201,0.281443298969072,2.07216494845361,0.000829346092503987,0.00610617452722716,0.00962351945854484,4.26832626871476,33.1826715924558,0.0440033635949975,0.342089397860369,0.000129667388735923,0.00100805564190646,0.00769330557037922,0.00593463334345658
1983,"FALL","MACKEREL",554.810442620228,5591.36001705015,2836.8,13090,22.3,30,0.229896907216495,0.309278350515464,0.000677451203766993,0.000911369332421964,0.007860970107163,0.455102040816326,0.612244897959184,0.00469177361666316,0.00631180307174416,1.3825534770755e-05,1.85993741310605e-05,0.000820283840850212,0.000109498386097876
1983,"FALL","BUTTERFISH",554.810442620228,5591.36001705015,2836.8,13090,370,4549,3.81443298969072,46.8969072164948,0.0112402217665376,0.138193969772917,0.130428652002256,335.172064777328,4120.80465587045,3.45538211110647,42.4825222254685,0.0101821846974202,0.125185832942066,0.604119964278963,0.736995050095965
1983,"FALL","SAND LANCE",554.810442620228,5591.36001705015,2836.8,13090,0,3,0,0.0309278350515464,0,9.11369332421964e-05,0,0,2.21052631578947,0,0.0227889310906131,0,6.71535297574079e-05,0,0.000395346804542858
1983,"FALL","POLLOCK",554.810442620228,5591.36001705015,2836.8,13090,455.4,170,4.69484536082474,1.75257731958763,0.0138345864661654,0.0051644262170578,0.160532994923858,17.5153846153846,6.53846153846154,0.180570975416336,0.0674068199841396,0.000532099479467901,0.000198631777579146,0.0315700341411455,0.0011693866105068
1983,"FALL","HAKE",554.810442620228,5591.36001705015,2836.8,13090,1961.8,8137,20.2247422680412,83.8865979381443,0.059597478544847,0.247193741930584,0.691553863508178,197.399564917984,1428.01145683503,2.03504706101015,14.7217675962375,0.00599679698998965,0.043381528270222,0.355796412168662,0.255396084759431
1983,"SPRING","HERRING",79.6837463308795,2412.85210135189,966.6,7671,30.6,337,0.288679245283019,3.17924528301887,0.000925617834780241,0.0101938957621223,0.031657355679702,3.33683079607889,38.6286590932847,0.031479535812065,0.364421312200799,0.00010093562406845,0.00116847633301929,0.0418759276480677,0.016009542844189
1983,"SPRING","MACKEREL",79.6837463308795,2412.85210135189,966.6,7671,1.8,10,0.0169811320754717,0.0943396226415094,5.44481079282495e-05,0.000302489488490275,0.00186219739292365,0.036734693877551,0.204081632653061,0.000346553715825953,0.00192529842125529,1.11118587608672e-06,6.17325486714847e-06,0.000461006109389154,8.45810783589746e-05
1983,"SPRING","SAND LANCE",79.6837463308795,2412.85210135189,966.6,7671,35.3,3614,0.333018867924528,34.0943396226415,0.00106778789437067,0.109319701140385,0.0365197599834471,19.3640419947507,1982.48293963255,0.182679641459912,18.7026692418165,0.000585741915809633,0.0599680250350145,0.24301118968909,0.821634669825715
1983,"SPRING","POLLOCK",79.6837463308795,2412.85210135189,966.6,7671,191.1,177,1.80283018867925,1.66981132075472,0.00578057412504915,0.00535406394627787,0.197703289882061,1.4587786259542,1.35114503816794,0.0137620625090019,0.0127466513034711,4.41265200385432e-05,4.08707171471593e-05,0.0183071039343049,0.000559978391303349
1983,"SPRING","HAKE",79.6837463308795,2412.85210135189,966.6,7671,707.8,3533,6.67735849056604,33.3301886792453,0.0214102059953417,0.106869536283614,0.732257397061866,55.4873602202182,390.185275955243,0.523465662454888,3.68099316938909,0.00167843432106894,0.0118026944540138,0.696344772619149,0.161711227860434
1984,"FALL","HERRING",226.186348424145,1886.29209858334,1625.1,5224,60,279,0.576923076923077,2.68269230769231,0.00176077004343233,0.00818758070196032,0.0369208048735462,9.83060477295174,53.2328165315326,0.0945250458937667,0.51185400511089,0.000288490573217271,0.0015621791446042,0.0434624142502066,0.0282208765925023
1984,"FALL","MACKEREL",226.186348424145,1886.29209858334,1625.1,5224,11.7,39,0.1125,0.375,0.000343350158469304,0.00114450052823101,0.00719955695034152,1.14146341463415,3.80487804878049,0.0109756097560976,0.0365853658536585,3.34975764360296e-05,0.000111658588120099,0.00504656192819238,0.00201712028144425
1984,"FALL","BUTTERFISH",226.186348424145,1886.29209858334,1625.1,5224,54.6,965,0.525,9.27884615384615,0.00160230073952342,0.0283190515318699,0.0335979324349271,50.3481481481481,889.852801519468,0.484116809116809,8.55627693768719,0.0014775251833592,0.0261137692663302,0.222595875033692,0.47174708635411
1984,"FALL","SAND LANCE",226.186348424145,1886.29209858334,1625.1,5224,0.8,61,0.00769230769230769,0.586538461538462,2.3476933912431e-05,0.00179011621082287,0.00049227739831395,0.438709677419355,33.4516129032258,0.00421836228287841,0.321650124069479,1.28744476293977e-05,0.000981676631741572,0.00193959396964438,0.0177340576935825
1984,"FALL","POLLOCK",226.186348424145,1886.29209858334,1625.1,5224,149.4,61,1.43653846153846,0.586538461538462,0.0043843174081465,0.00179011621082287,0.0919328041351302,6.31267605633803,2.57746478873239,0.0606988082340195,0.024783315276273,0.000185252848231542,7.56387131333606e-05,0.0279091824078635,0.00136641869552873
1984,"FALL","HAKE",226.186348424145,1886.29209858334,1625.1,5224,1348.6,3819,12.9673076923077,36.7211538461538,0.0395762413428806,0.112073013264468,0.829856624207741,158.114746354653,903.372524791598,1.52033409956397,8.68627427684229,0.00464006181343624,0.0265105213285479,0.699046372410401,0.478914440382833
1984,"SPRING","HERRING",71.7271299600494,871.636876379709,928,4249,112.1,1988,1.121,19.88,0.00325696936240685,0.0577596350799715,0.120797413793103,14.0274725391549,285.227450416583,0.140274725391549,2.85227450416583,0.000407556184585468,0.00828703895918133,0.195567180047047,0.327231967974161
1984,"SPRING","BUTTERFISH",71.7271299600494,871.636876379709,928,4249,0.2,2,0.002,0.02,5.81082847887038e-06,5.81082847887037e-05,0.00021551724137931,0.117611940298507,1.17611940298507,0.00117611940298507,0.0117611940298507,3.41711406070885e-06,3.41711406070885e-05,0.00163971345799023,0.00134932267651412
1984,"SPRING","SAND LANCE",71.7271299600494,871.636876379709,928,4249,3.6,461,0.036,4.61,0.000104594912619667,0.0133939596437962,0.00387931034482759,2.56470588235294,328.424836601307,0.0256470588235294,3.28424836601307,7.45153299055142e-05,0.00954210196845613,0.035756426944469,0.376790892516388
1984,"SPRING","POLLOCK",71.7271299600494,871.636876379709,928,4249,211.2,135,2.112,1.35,0.00613623487368712,0.0039223092232375,0.227586206896552,8.92394366197183,5.70422535211268,0.0892394366197183,0.0570422535211268,0.000259277529874103,0.000165731375629754,0.124415178286686,0.00654426803946711
1984,"SPRING","HAKE",71.7271299600494,871.636876379709,928,4249,600.9,1663,6.009,16.63,0.017458634164766,0.0483170388018072,0.647521551724138,46.0933959362712,251.104244606721,0.460933959362712,2.51104244606721,0.00133920408897166,0.00729561847862984,0.642621501263808,0.288083548793469
1985,"FALL","HERRING",573.333279412318,8334.42627045262,2861.9,20649,201.6,1152,1.84954128440367,10.5688073394495,0.00484930122916316,0.0277102927380752,0.0704427128830497,25.2580108010801,147.615408415842,0.23172486973468,1.3542698019802,0.000607558049721697,0.00355075189223394,0.0440546741451503,0.0177115260997834
1985,"FALL","MACKEREL",573.333279412318,8334.42627045262,2861.9,20649,279.1,890,2.5605504587156,8.1651376146789,0.00671349192985832,0.0214081254660477,0.0975226248296586,27.2292682926829,86.8292682926829,0.249809800850302,0.79659879167599,0.000654974822425202,0.00208859760644368,0.0474929142794461,0.010418145829727
1985,"FALL","BUTTERFISH",573.333279412318,8334.42627045262,2861.9,20649,47.8,799,0.438532110091743,7.3302752293578,0.00114978471604166,0.0192192047723282,0.016702190852231,45.2608768971332,756.557335581788,0.415237402725993,6.94089298698888,0.00108870846215412,0.0181982858004423,0.0789433973613512,0.0907749749090649
1985,"FALL","SAND LANCE",573.333279412318,8334.42627045262,2861.9,20649,27,2976,0.247706422018349,27.302752293578,0.000649459986048637,0.0715849229066942,0.00943429190397987,22.8648648648649,2520.21621621622,0.209769402429953,23.121249690057,0.000549993141338486,0.0606214662453086,0.0398805820033715,0.302386287242223
1985,"FALL","POLLOCK",573.333279412318,8334.42627045262,2861.9,20649,242,172,2.22018348623853,1.57798165137615,0.00582108580088038,0.00413730065186539,0.0845592089171529,6.98076923076923,4.96153846153846,0.0640437544107269,0.0455187014820042,0.000167915936563857,0.000119345211111502,0.0121757614313349,0.000595306539470895
1985,"FALL","HAKE",573.333279412318,8334.42627045262,2861.9,20649,2064.4,14660,18.9394495412844,134.495412844037,0.0496572294518077,0.352632718350853,0.721338970613928,445.739489325788,4818.24650348455,4.08935311308062,44.2040963622436,0.0107218504636612,0.115898455812295,0.777452670779346,0.578113759379731
1985,"SPRING","HERRING",208.671731986316,1764.07936194951,3721.3,10074,437.5,3860,4.46428571428571,39.3877551020408,0.0132415254237288,0.11682808716707,0.117566441834843,61.5173210769323,565.065641696532,0.627727766091146,5.7659759356789,0.00186190439094832,0.0171024709956578,0.294804286576614,0.320317585412977
1985,"SPRING","MACKEREL",208.671731986316,1764.07936194951,3721.3,10074,2.1,26,0.0214285714285714,0.26530612244898,6.35593220338983e-05,0.000786924939467312,0.000564318920807245,0.00917030567685589,0.11353711790393,9.35745477230193e-05,0.00115854201942786,2.77551624602176e-07,3.43635344745551e-06,4.39460850282168e-05,6.43605499576042e-05
1985,"SPRING","BUTTERFISH",208.671731986316,1764.07936194951,3721.3,10074,1,12,0.0102040816326531,0.122448979591837,3.02663438256659e-05,0.00036319612590799,0.000268723295622498,0.634349030470914,7.61218836565097,0.00647294929051953,0.0776753914862344,1.91994258617105e-05,0.000230393110340526,0.0030399375345795,0.0043151053914256
1985,"SPRING","SAND LANCE",208.671731986316,1764.07936194951,3721.3,10074,4.7,572,0.0479591836734694,5.83673469387755,0.00014225181598063,0.0173123486682809,0.00126299948942574,2.53515151515152,308.533333333333,0.0258688930117502,3.14829931972789,7.67297674077335e-05,0.00933817594834544,0.0121489934981599,0.174897649158124
1985,"SPRING","POLLOCK",208.671731986316,1764.07936194951,3721.3,10074,2475.8,1265,25.2632653061224,12.9081632653061,0.0749334140435835,0.0382869249394673,0.665305135302179,71.4173076923077,36.4903846153846,0.728748037676609,0.372350863422292,0.00216154078971876,0.00110443052710002,0.342247160228636,0.0206852284554015
1985,"SPRING","HAKE",208.671731986316,1764.07936194951,3721.3,10074,800.2,4339,8.16530612244898,44.2755102040816,0.0242191283292978,0.131325665859564,0.215032381157123,72.5584323657765,846.264276820707,0.74039216699772,8.6353497634766,0.00219607846143391,0.025613325569634,0.347715676076982,0.479720071032114
1986,"FALL","HERRING",558.015516588636,5264.60162886436,2727.5,14200,69.3,409,0.693,4.09,0.00177498879426266,0.0104757635909586,0.0254078826764436,3.56863417801143,22.1648208096183,0.0356863417801143,0.221648208096183,9.14038337199573e-05,0.000567710080287336,0.00639522391747791,0.00421016106671675
1986,"FALL","MACKEREL",558.015516588636,5264.60162886436,2727.5,14200,24,56,0.24,0.56,0.000614714733943779,0.00143433437920215,0.00879926672777269,1.67441860465116,3.90697674418605,0.0167441860465116,0.0390697674418605,4.28870744611939e-05,0.000100069840409452,0.00300066674648678,0.000742122010289472
1986,"FALL","BUTTERFISH",558.015516588636,5264.60162886436,2727.5,14200,164.5,2233,1.645,22.33,0.00421335723890632,0.0571940833706858,0.0603116406966086,154.982160077146,2103.80038572806,1.54982160077146,21.0380038572806,0.00396957572074395,0.0538848789326519,0.277738083386303,0.39961245580169
1986,"FALL","SAND LANCE",558.015516588636,5264.60162886436,2727.5,14200,0.2,51,0.002,0.51,5.12262278286483e-06,0.00130626880963053,7.33272227314391e-05,0.171428571428571,43.7142857142857,0.00171428571428571,0.437142857142857,4.39081952816985e-06,0.00111965897968331,0.00030721111928317,0.00830343657431027
1986,"FALL","POLLOCK",558.015516588636,5264.60162886436,2727.5,14200,219.7,116,2.197,1.16,0.00562720112697701,0.0029711212140616,0.0805499541704858,6.3375,3.34615384615385,0.063375,0.0334615384615385,0.000162323109432029,8.57054196363923e-05,0.0113572110659997,0.000635594881065228
1986,"FALL","HAKE",558.015516588636,5264.60162886436,2727.5,14200,2249.8,11335,22.498,113.35,0.0576243836844464,0.290324646218864,0.824857928505958,391.281375157399,3087.66900602205,3.91281375157399,30.8766900602205,0.0100219344344599,0.0790848179809708,0.701201603764449,0.586496229665928
1986,"SPRING","HERRING",122.987144659956,1728.96610796456,2158.8,10521,167.4,1343,1.57924528301887,12.6698113207547,0.00453996881144484,0.0364228083259882,0.0775430794886048,14.5294319929314,127.346717801214,0.137070113140862,1.20138413020014,0.000394045209653031,0.00345370446270837,0.118137810525673,0.0736548375440014
1986,"SPRING","MACKEREL",122.987144659956,1728.96610796456,2158.8,10521,0.6,5,0.00566037735849057,0.0471698113207547,1.62722896467557e-05,0.000135602413722964,0.000277932184546971,0.0153846153846154,0.128205128205128,0.000145137880986938,0.00120948234155781,4.17238196070659e-07,3.47698496725549e-06,0.000125091247765382,7.4151325242609e-05
1986,"SPRING","SAND LANCE",122.987144659956,1728.96610796456,2158.8,10521,7.4,674,0.069811320754717,6.35849056603774,0.000200691572309987,0.0182792053698556,0.0034278302760793,3.182,289.82,0.0300188679245283,2.73415094339623,8.62973760932945e-05,0.0078600583090379,0.025872622775314,0.167626189238141
1986,"SPRING","POLLOCK",122.987144659956,1728.96610796456,2158.8,10521,977.6,240,9.22264150943396,2.26415094339623,0.026512983931114,0.00650891585870229,0.452844172688531,28.2,6.92307692307692,0.266037735849057,0.0653120464441219,0.000764797613397519,0.000187757188231797,0.229292257153945,0.00400417156310089
1986,"SPRING","HAKE",122.987144659956,1728.96610796456,2158.8,10521,1005.8,8259,9.48867924528302,77.9150943396226,0.0272777815445115,0.223988066987592,0.465906985362238,77.0603280516395,1304.74810811207,0.72698422690226,12.3089444161516,0.00208991329721715,0.0353853985520935,0.626572218297302,0.754640650329514
1987,"FALL","HERRING",277.830106621854,3556.65495282491,2999.4,19162,1097.7,10220,12.0626373626374,112.307692307692,0.0298480677067401,0.277896740423507,0.365973194638928,86.0104419381788,791.111825396825,0.945169691628338,8.69353654282226,0.00233874965332732,0.0215114870438619,0.309579271245952,0.222431423877224
1987,"FALL","MACKEREL",277.830106621854,3556.65495282491,2999.4,19162,107.8,2857,1.18461538461538,31.3956043956044,0.0029312395907685,0.0776860065939295,0.0359405214376209,71.05,1883.02272727273,0.780769230769231,20.6925574425574,0.00193195336664287,0.0512021407096354,0.255731824257275,0.529436437396638
1987,"FALL","BUTTERFISH",277.830106621854,3556.65495282491,2999.4,19162,9.4,114,0.103296703296703,1.25274725274725,0.000255599741681112,0.00309982665443051,0.0031339601253584,8.79086892488954,106.612665684831,0.0966029552185664,1.17156775477836,0.000239036577271732,0.0028989542349976,0.0316411674450189,0.0299755436214448
1987,"FALL","SAND LANCE",277.830106621854,3556.65495282491,2999.4,19162,6.4,459,0.0703296703296703,5.04395604395604,0.000174025356038204,0.0124808810033649,0.0021337600853504,4.53818181818182,325.472727272727,0.0498701298701299,3.57662337662338,0.000123399797917999,0.00885007925693151,0.0163343774127352,0.0915109088707684
1987,"FALL","POLLOCK",277.830106621854,3556.65495282491,2999.4,19162,205.6,72,2.25934065934066,0.791208791208791,0.0055905645627273,0.0019577852554298,0.0685470427418817,15.5757575757576,5.45454545454546,0.171162171162171,0.0599400599400599,0.000423527618388432,0.000148317064805288,0.0560621660666792,0.001533616706398
1987,"FALL","HAKE",277.830106621854,3556.65495282491,2999.4,19162,1572.5,5440,17.2802197802198,59.7802197802198,0.0427585738078243,0.147921552632473,0.524271520970861,91.8648563648463,444.980461743252,1.00950391609721,4.88989518399179,0.00249793974004544,0.0120996692632678,0.330651193572339,0.125112069527527
1987,"SPRING","HERRING",65.9316233448262,846.276022521973,2660.4,7256,134.8,1523,1.41894736842105,16.0315789473684,0.00379638104625783,0.0428923466873196,0.0506690723199519,8.04362616575813,90.9662626992118,0.0846697491132435,0.957539607360125,0.000226533159635517,0.0025618886910994,0.121999516433708,0.107490062672607
1987,"SPRING","SAND LANCE",65.9316233448262,846.276022521973,2660.4,7256,6.2,605,0.0652631578947368,6.36842105263158,0.000174610997676547,0.017038653805534,0.00233047662005713,4.32293577981651,421.834862385321,0.0455045871559633,4.44036697247706,0.000121747117646033,0.0118801622864274,0.0655669549831545,0.498460137306287
1987,"SPRING","POLLOCK",65.9316233448262,846.276022521973,2660.4,7256,1584.2,873,16.6757894736842,9.18947368421053,0.044615926212772,0.0245863549954235,0.595474364757179,13.6568965517241,7.52586206896552,0.143756805807623,0.0792196007259528,0.000384620053558379,0.000211951336167444,0.207137271295411,0.00889291657648272
1987,"SPRING","HAKE",65.9316233448262,846.276022521973,2660.4,7256,935.2,4255,9.84421052631579,44.7894736842105,0.0263380975850173,0.119833837921566,0.351526086302812,39.9081648475274,325.949035368475,0.420085945763446,3.43104247756289,0.00112393620636562,0.00917972358990283,0.605296257287727,0.385156883444623
1988,"FALL","HERRING",497.385000798435,3859.07549670589,3516.4,13499,904.5,5075,9.7258064516129,54.5698924731183,0.0242451047404608,0.136035275354161,0.257223296553293,125.870082539683,713.373142857143,1.35344174773852,7.67067895545315,0.00337394509106141,0.0191219530874551,0.253063687762252,0.184855969639899
1988,"FALL","MACKEREL",497.385000798435,3859.07549670589,3516.4,13499,16.6,70,0.178494623655914,0.752688172043011,0.000444962674064841,0.00187634862557463,0.00472073711750654,0.772093023255814,3.25581395348837,0.00830207551887972,0.035008752188047,2.06959383285973e-05,8.72720290964945e-05,0.0015523045970755,0.000843677185447016
1988,"FALL","BUTTERFISH",497.385000798435,3859.07549670589,3516.4,13499,2.2,75,0.0236559139784946,0.806451612903226,5.89709568037741e-05,0.00201037352740139,0.00062563985894665,2.09934640522876,71.5686274509804,0.0225736172605243,0.76955513388151,5.62729391722289e-05,0.00191839565359871,0.00422076741731003,0.0185455370106315
1988,"FALL","SAND LANCE",497.385000798435,3859.07549670589,3516.4,13499,0.5,63,0.00537634408602151,0.67741935483871,1.34024901826759e-05,0.00168871376301717,0.00014219087703333,0.372222222222222,46.9,0.00400238948626045,0.504301075268817,9.97740935821431e-06,0.001257153579135,0.000748358357458923,0.0121531698563643
