"Family","Year","season","Trawls","Trawls_Efforts","Catch_Wt","Catch_Num","Rel_Wt","Rel_Num","ERel_Wt","ERel_Num","Total","Prop","propTernable","ternCatch_Wt","ternCatch_Num","ternRel_Wt","ternRel_Num","ternERel_Wt","ternERel_Num","ternTotal","ternCatch_Wt/ternTotal","ternProp","ternableTotal"
"BUTTERFISH",2014,"FALL",25,1777.54417978276,76.902,3158,3.07608,126.32,0.0432630597172545,1.77660844434592,3641.535,0.0211180175393069,0.754716981132076,58.0392452830189,2383.39622641509,2.32156981132075,95.3358490566038,0.0326513658243431,1.3408365617705,575.231777368594,0.100897147143922,0.100897147143922,0.157964094089057
"BUTTERFISH",2017,"FALL",16,1131.35178954657,21.508,457,1.34425,28.5625,0.0190108860910717,0.403941554008731,3583.643,0.00600171389839892,0.584615384615385,12.5739076923077,267.169230769231,0.785869230769231,16.6980769230769,0.0111140564840112,0.23615044695895,498.57471593027,0.0252197058746683,0.0252197058746683,0.139125107029431
"BUTTERFISH",2004,"FALL",16,1836.084,0.579,25,0.0361875,1.5625,0.000315345049572895,0.0136159347829402,456.855,0.00126736054109072,1,0.579,25,0.0361875,1.5625,0.000315345049572895,0.0136159347829402,95.9484265110351,0.00603449187291684,0.00603449187291684,0.210019429602467
"BUTTERFISH",2005,"FALL",17,1905.206,1.737,149,0.102176470588235,8.76470588235294,0.000911712434245956,0.0782067660924855,1555.488,0.00111669135345306,1,1.737,149,0.102176470588235,8.76470588235294,0.000911712434245956,0.0782067660924855,243.331968045307,0.00713839621630226,0.00713839621630226,0.156434487469724
"BUTTERFISH",2001,"FALL",17,1924.814,14.595,436,0.858529411764706,25.6470588235294,0.00758255083348313,0.226515393175652,582.951,0.0250364095781635,0.611111111111111,8.91916666666667,266.444444444444,0.524656862745098,15.6732026143791,0.00463378106490636,0.138426073607343,77.6403235153076,0.114878020374402,0.114878020374402,0.133184990703005
"BUTTERFISH",1990,"FALL",17,1715,1.2,23,0.0705882352941176,1.35294117647059,0.000699708454810496,0.0134110787172012,502.8,0.00238663484486873,0.666666666666667,0.8,15.3333333333333,0.0470588235294118,0.901960784313725,0.000466472303206997,0.00894071914480078,61.1079750420432,0.0130915809180322,0.0130915809180322,0.121535352112258
"BUTTERFISH",2015,"FALL",26,1827.27861333585,58.95,3182,2.26730769230769,122.384615384615,0.0322610901095054,1.74138742541893,3036.754,0.0194121749736725,0.666666666666667,39.3,2121.33333333333,1.51153846153846,81.5897435897436,0.0215073934063369,1.16092495027929,622.743217891115,0.0631078731504893,0.0631078731504893,0.205068707538087
"BUTTERFISH",1986,"FALL",18,1795.5,35,577,1.94444444444444,32.0555555555556,0.0194931773879142,0.3213589529379,490.5,0.0713557594291539,0.5,17.5,288.5,0.972222222222222,16.0277777777778,0.00974658869395711,0.16067947646895,51.8304452747909,0.337639391427563,0.337639391427563,0.105668593832397
"BUTTERFISH",1976,"FALL",18,1689.42948447886,5,121,0.277777777777778,6.72222222222222,0.00295957898564932,0.0716218114527136,473.5,0.0105596620908131,0.727272727272727,3.63636363636364,88,0.202020202020202,4.88888888888889,0.00215242108047224,0.0520885901474281,45.8978456588546,0.0792273272125161,0.0792273272125161,0.0969331481707594
"BUTTERFISH",1999,"FALL",32,3602.4,7.4,331,0.23125,10.34375,0.00205418609815678,0.091883188985121,1095,0.00675799086757991,0.833333333333333,6.16666666666667,275.833333333333,0.192708333333333,8.61979166666667,0.00171182174846399,0.0765693241542675,179.29282310872,0.0343943865668695,0.0343943865668695,0.163737737998831
"BUTTERFISH",2002,"FALL",19,2112.572,371.693,16599,19.5627894736842,873.631578947368,0.175943352463253,7.85724699560536,2748.661,0.135226934132656,0.754385964912281,280.39998245614,12522.0526315789,14.7578938134811,659.05540166205,0.132729195717893,5.92739685633387,504.983648900916,0.555265468627397,0.555265468627397,0.183719872658329
"BUTTERFISH",2006,"FALL",29,3188.276,251.008,7866,8.65544827586207,271.241379310345,0.0787284413269115,2.46716407237015,1948.937,0.128792259575348,0.763636363636364,191.678836363636,6006.76363636364,6.60961504702194,207.129780564263,0.0601199006496415,1.88401620071902,594.527051371509,0.322405575863124,0.322405575863124,0.30505195979732
"BUTTERFISH",1988,"FALL",21,2170,0.3,12,0.0142857142857143,0.571428571428571,0.000138248847926267,0.00552995391705069,579.7,0.000517509056408487,0.714285714285714,0.214285714285714,8.57142857142857,0.0102040816326531,0.408163265306122,9.87491770901909e-05,0.00394996708360764,82.6703980092687,0.00259204890076481,0.00259204890076481,0.142608932222302
"BUTTERFISH",1963,"FALL",14,1463,0.5,2,0.0357142857142857,0.142857142857143,0.000341763499658237,0.00136705399863295,729.6,0.00068530701754386,0.5,0.25,1,0.0178571428571429,0.0714285714285714,0.000170881749829118,0.000683526999316473,63.064352762042,0.00396420464257065,0.00396420464257065,0.0864368870093777
"BUTTERFISH",1981,"FALL",20,1925.85790373238,4,66,0.2,3.3,0.00207699643480854,0.0342704411743409,445.6,0.00897666068222621,0.666666666666667,2.66666666666667,44,0.133333333333333,2.2,0.00138466428987236,0.0228469607828939,29.0817152921327,0.091695645868181,0.091695645868181,0.0652641725586462
"BUTTERFISH",2008,"FALL",17,1930.134,4.195,384,0.246764705882353,22.5882352941176,0.00217342422857688,0.19894991746687,918.456,0.00456744797791076,0.8,3.356,307.2,0.197411764705882,18.0705882352941,0.0017387393828615,0.159159933973496,119.662030412475,0.0280456548199279,0.0280456548199279,0.130286078388595
"BUTTERFISH",1967,"FALL",13,1365,0,1,0,0.0769230769230769,0,0.000732600732600733,127,0,0.704908338261384,0,0.704908338261384,0,0.0542237183277988,0,0.000516416365026655,15.1951080038389,0,0,0.119646519715267
"BUTTERFISH",1972,"FALL",14,1314.00071015022,0,2,0,0.142857142857143,0,0.00152206919261965,684,0,1,0,2,0,0.142857142857143,0,0.00152206919261965,37.1589796492993,0,0,0.0543259936393265
"BUTTERFISH",2000,"FALL",21,2352.2,17.8,167,0.847619047619048,7.95238095238095,0.00756738372587365,0.0709973641697135,1055.7,0.0168608506204414,0.390243902439024,6.94634146341463,65.1707317073171,0.330778164924506,3.10336817653891,0.0029531253564385,0.0277062884564735,136.373040194748,0.0509363247566741,0.0509363247566741,0.129177834796578
"BUTTERFISH",2016,"FALL",26,1830.90212206615,76.756,1742,2.95215384615385,67,0.0419225031611094,0.951443541959619,5464.136,0.0140472345490669,0.650306748466258,49.9149447852761,1132.83435582822,1.91980556866446,43.5705521472393,0.0272624867182674,0.618730156120979,538.655957478724,0.0926657249256314,0.0926657249256314,0.0985802618160903
"BUTTERFISH",1979,"FALL",46,4317.4309047793,2.5,79,0.0543478260869565,1.71739130434783,0.00057904806240965,0.0182979187721449,765.2,0.00326711970726607,0.866666666666667,2.16666666666667,68.4666666666667,0.0471014492753623,1.48840579710145,0.000501841654088364,0.0158581962691923,64.4511309671445,0.0336172016557968,0.0336172016557968,0.0842278240553379
"BUTTERFISH",1992,"SPRING",20,2068.5,0,1,0,0.05,0,0.00048344210780759,260.1,0,0.75,0,0.75,0,0.0375,0,0.000362581580855693,40.183009670196,0,0,0.154490617724706
"BUTTERFISH",1989,"FALL",19,1942.5,0,2,0,0.105263157894737,0,0.00102960102960103,1525.1,0,1,0,2,0,0.105263157894737,0,0.00102960102960103,231.954801124769,0,0,0.152091535718818
"BUTTERFISH",2014,"SPRING",24,1708.12912038081,0.215,1,0.00895833333333333,0.0416666666666667,0.000125868704792099,0.000585435836242321,1160.274,0.000185301058198322,0.754716981132076,0.162264150943396,0.754716981132076,0.00676100628930818,0.0314465408805031,9.49952488996973e-05,0.000441838366975336,217.332812945741,0.000746615979170651,0.000746615979170651,0.187311628930529
"BUTTERFISH",1978,"FALL",40,3754.28774328635,0.5,2,0.0125,0.05,0.00013318105435422,0.000532724217416878,1883.9,0.000265406868729763,0.5,0.25,1,0.00625,0.025,6.65905271771098e-05,0.000266362108708439,79.2754672229939,0.00315356072638178,0.00315356072638178,0.0420805070454875
"BUTTERFISH",2011,"SPRING",22,1324.23,0.102,3,0.00463636363636364,0.136363636363636,7.70258942932874e-05,0.00226546747921434,1717.333,5.93944214663085e-05,0.781818181818182,0.0797454545454545,2.34545454545455,0.00362479338842975,0.106611570247934,6.02202446292974e-05,0.00177118366556757,148.304558653075,0.000537714115261964,0.000537714115261964,0.0863574849217219
"BUTTERFISH",1985,"FALL",18,1715,11.9,219,0.661111111111111,12.1666666666667,0.00693877551020408,0.127696793002915,894,0.0133109619686801,0.583333333333333,6.94166666666667,127.75,0.385648148148148,7.09722222222222,0.00404761904761905,0.0744897959183674,90.4892929893799,0.0767125749063081,0.0767125749063081,0.101218448533982
"BUTTERFISH",1991,"FALL",15,1575,0.6,16,0.04,1.06666666666667,0.000380952380952381,0.0101587301587302,380.4,0.00157728706624606,0.777777777777778,0.466666666666667,12.4444444444444,0.0311111111111111,0.82962962962963,0.000296296296296296,0.00790123456790123,84.9445504548546,0.00549377993253005,0.00549377993253005,0.223303234634213
"BUTTERFISH",2011,"FALL",28,1989.30629293274,104.446,3436,3.73021428571429,122.714285714286,0.0525037297529585,1.72723527402835,3734.178,0.0279702788672634,0.781818181818182,81.6577818181818,2686.32727272727,2.91634935064935,95.9402597402597,0.0410483705341312,1.35038394151308,572.821908281707,0.142553524293669,0.142553524293669,0.153399733028717
"BUTTERFISH",2016,"SPRING",30,2126.89305089781,8.417,154,0.280566666666667,5.13333333333333,0.00395741572264152,0.0724060854564327,4033.103,0.00208697868613819,0.650306748466258,5.47363190184049,100.147239263804,0.182454396728016,3.33824130879346,0.00257353415092025,0.0470861660023427,366.502757998817,0.0149347631972203,0.0149347631972203,0.0908736419572764
"BUTTERFISH",1996,"FALL",17,1737.75,0.1,5,0.00588235294117647,0.294117647058824,5.75456768810243e-05,0.00287728384405122,395.3,0.000252972426005565,0.8,0.08,4,0.00470588235294118,0.235294117647059,4.60365415048195e-05,0.00230182707524097,73.4266221792177,0.00108952308611907,0.00108952308611907,0.185749107460708
"BUTTERFISH",1980,"FALL",15,1407.85790373238,1.5,41,0.1,2.73333333333333,0.00106544843483376,0.0291222572187893,599.9,0.00250041673612269,0.909090909090909,1.36363636363636,37.2727272727273,0.0909090909090909,2.48484848484848,0.000968589486212506,0.0264747792898085,73.2726762625934,0.0186104347922189,0.0186104347922189,0.122141484018325
"BUTTERFISH",2010,"SPRING",24,1441.74,0.044,1,0.00183333333333333,0.0416666666666667,3.05186788186497e-05,0.000693606336787493,965.006,4.55955714264989e-05,0.836363636363636,0.0368,0.836363636363636,0.00153333333333333,0.0348484848484848,2.55247131937797e-05,0.000580107118040449,185.073871136567,0.000198839521613751,0.000198839521613751,0.191785202513319
"BUTTERFISH",2006,"SPRING",23,2608.928,0.012,1,0.000521739130434783,0.0434782608695652,4.59959032982129e-06,0.000383299194151774,351.298,3.41590330716372e-05,0.763636363636364,0.00916363636363636,0.763636363636364,0.000398418972332016,0.033201581027668,3.51241443368171e-06,0.000292701202806809,41.43331640742,0.000221165891562455,0.000221165891562455,0.117943502119056
"BUTTERFISH",1993,"FALL",16,1680,0.1,2,0.00625,0.125,5.95238095238095e-05,0.00119047619047619,740.1,0.000135116876097825,0.5,0.05,1,0.003125,0.0625,2.97619047619048e-05,0.000595238095238095,143.30393186262,0.000348908779753042,0.000348908779753042,0.193627796058128
"BUTTERFISH",2018,"FALL",24,1707.02785792356,50.312,3605,2.09633333333333,150.208333333333,0.0294734498716381,2.11185774342613,2922.862,0.0172132656280043,0.807228915662651,40.6133012048193,2910.06024096386,1.69222088353414,121.252510040161,0.0237918209807199,1.70475263625965,472.474645714483,0.0859586891554852,0.0859586891554852,0.161647948385686
"BUTTERFISH",2007,"FALL",21,2271.792,3.09,117,0.147142857142857,5.57142857142857,0.0013601597329333,0.0515011937712608,734.006,0.00420977485197669,0.619047619047619,1.91285714285714,72.4285714285714,0.0910884353741497,3.44897959183673,0.000842003644196803,0.031881691382209,136.918739524005,0.0139707475361455,0.0139707475361455,0.186536267447412
"BUTTERFISH",1992,"FALL",19,1977.5,1.4,39,0.0736842105263158,2.05263157894737,0.000707964601769911,0.0197218710493047,786.3,0.00178049090677858,0.75,1.05,29.25,0.0552631578947368,1.53947368421053,0.000530973451327434,0.0147914032869785,108.667831012395,0.00966247315528216,0.00966247315528216,0.138201489269229
"BUTTERFISH",1977,"FALL",24,2252.57264597181,0.8,12,0.0333333333333333,0.5,0.000355149478277919,0.00532724217416878,1996.6,0.000400681157968547,0.714285714285714,0.571428571428572,8.57142857142857,0.0238095238095238,0.357142857142857,0.000253678198769942,0.00380517298154913,80.7205365752632,0.00707909778196006,0.00707909778196006,0.0404289975835236
"BUTTERFISH",1984,"FALL",15,1575,1.1,15,0.0733333333333333,1,0.000698412698412698,0.00952380952380952,407.5,0.00269938650306749,0.571428571428571,0.628571428571429,8.57142857142857,0.0419047619047619,0.571428571428571,0.000399092970521542,0.0054421768707483,38.8005266147183,0.0162000746745791,0.0162000746745791,0.0952160162324375
"HAKE",2003,"SPRING",19,2099.576,47.279,1408,2.48836842105263,74.1052631578947,0.0225183560871338,0.67061159014963,251.375,0.188081551466932,0.219858156028369,10.3946737588652,309.560283687943,0.547088092571855,16.2926465098918,0.00495084424610743,0.14743942762155,47.6314593681999,0.218231267669389,0.218231267669389,0.189483677247936
"HAKE",2001,"FALL",17,1924.814,331.111,1390,19.4771176470588,81.7647058823529,0.172022335664641,0.722147698426965,582.951,0.567991134760898,0.128724672228844,42.6221549463647,178.927294398093,2.50718558508028,10.5251349645937,0.0221435187744711,0.092958225780825,77.6403235153076,0.548969311519694,0.548969311519694,0.133184990703005
"HAKE",1995,"SPRING",18,1865.5,81.1,1120,4.50555555555556,62.2222222222222,0.0434735995711605,0.600375234521576,182.1,0.445359692476661,0.109961190168176,8.91785252263907,123.156532988357,0.495436251257726,6.84202961046428,0.00478040874973952,0.0660179753354902,23.1592027083374,0.385067337375505,0.385067337375505,0.127178488239085
"HAKE",2008,"SPRING",18,2053.9,265.829,2039,14.7682777777778,113.277777777778,0.129426456984274,0.99274550854472,647.991,0.410235635988771,0.174857142857143,46.4820994285714,356.533714285714,2.58233885714286,19.8074285714286,0.022631140478393,0.173588643208391,106.128171678827,0.437980780157402,0.437980780157402,0.163780317440871
"HAKE",1998,"SPRING",24,2680.9,182.3,4619,7.59583333333333,192.458333333333,0.0679995523891231,1.72292886717147,321.2,0.567559153175592,0.182852143482065,33.3339457567804,844.594050743657,1.38891440653252,35.1914187809857,0.0124338639101721,0.315041236429429,57.1355309036597,0.583418850399538,0.583418850399538,0.177881478529451
"HAKE",2001,"SPRING",15,1713.268,224.709,2709,14.9806,180.6,0.131158114200464,1.58118869902432,329.659,0.681640725719607,0.128724672228844,28.9255923718713,348.715137067938,1.92837282479142,23.2476758045292,0.016883285260608,0.203537997013858,46.3911020977329,0.62351595594632,0.62351595594632,0.140724512595539
"HAKE",1983,"SPRING",17,1746.5,179.3,912,10.5470588235294,53.6470588235294,0.102662467792728,0.522187231606069,191.8,0.934827945776851,0.043859649122807,7.8640350877193,40,0.462590299277606,2.35294117647059,0.00450273981547054,0.0229029487546522,8.346737790422,0.942168699338248,0.942168699338248,0.0435179238291032
"HAKE",2011,"SPRING",22,1324.23,755.192,13380,34.3269090909091,608.181818181818,0.570287638854278,10.1039849572959,1717.333,0.439746979764554,0.16320645905421,123.252212226067,2183.70242214533,5.60237328300304,99.2592010066058,0.0930746261797927,1.64903560721727,148.304558653075,0.83107500771023,0.83107500771023,0.0863574849217219
"HAKE",1983,"FALL",22,2278.5,825.6,3569,37.5272727272727,162.227272727273,0.362343647136274,1.56638139126618,1160,0.711724137931035,0.043859649122807,36.2105263157895,156.535087719298,1.64593301435407,7.1152312599681,0.0158922652252752,0.0687009382134291,47.7171817211949,0.758857187487785,0.758857187487785,0.0411355014837887
"HAKE",1995,"FALL",16,1680,380.2,2254,23.7625,140.875,0.226309523809524,1.34166666666667,1195.4,0.318052534716413,0.109961190168176,41.8072445019405,247.852522639069,2.61295278137128,15.4907826649418,0.0248852645844884,0.147531263475636,182.878059820867,0.228607218071384,0.228607218071384,0.152984825013273
"HAKE",1981,"FALL",20,1925.85790373238,304.8,976,15.24,48.8,0.158267128332411,0.506787130093283,445.6,0.684021543985637,0.0738853503184713,22.5202547770701,72.112101910828,1.1260127388535,3.6056050955414,0.0116936222207386,0.0374441446438349,29.0817152921327,0.774378490087286,0.774378490087286,0.0652641725586462
"HAKE",1982,"FALL",16,1673,161.9,944,10.11875,59,0.0967722653915123,0.564255827854154,498.4,0.32483948635634,0.141004862236629,22.8286871961102,133.108589951378,1.42679294975689,8.3192868719611,0.0136453599498567,0.07956281527279,113.515869903248,0.201105688707382,0.201105688707382,0.22776057364215
"HAKE",1969,"SPRING",11,1155,16.4,53,1.49090909090909,4.81818181818182,0.0141991341991342,0.0458874458874459,44.7,0.366890380313199,0.0421348314606742,0.691011235955056,2.23314606741573,0.0628192032686415,0.203013278855976,0.000598278126368014,0.00193345979862834,1.61288188808019,0.428432634194663,0.428432634194663,0.0360823688608543
"HAKE",1997,"FALL",18,2052,325,1703,18.0555555555556,94.6111111111111,0.158382066276803,0.829922027290448,608.4,0.534188034188034,0.128518971848225,41.7686658506732,218.867809057528,2.32048143614851,12.1593227254182,0.0203551003170922,0.106660725661563,90.0166121670414,0.464010640315636,0.464010640315636,0.147956298762395
"HAKE",2010,"FALL",18,1073.58,979.713,14229,54.4285,790.5,0.912566366735595,13.253786396915,1572.45,0.623048745588095,0.190979563072586,187.105160676533,2717.44820295983,10.3947311486963,150.969344608879,0.174281525993901,2.53120233514021,292.989081095038,0.638607964423906,0.638607964423906,0.186326484845329
"HAKE",1991,"SPRING",17,1785,46.1,1025,2.71176470588235,60.2941176470588,0.0258263305322129,0.574229691876751,87,0.529885057471264,0.196353436185133,9.05189340813464,201.262272089762,0.532464318125567,11.8389571817507,0.00507108874405302,0.11275197315953,20.4911842288381,0.441745743293623,0.441745743293623,0.235530853205036
"HAKE",1967,"FALL",13,1365,101.5,NA,7.80769230769231,NA,0.0743589743589744,NA,127,0.799212598425197,0.144871349413895,14.7044419655103,NA,1.13111092042387,NA,0.0107724849564178,NA,15.1951080038389,0.967708946971311,0.967708946971311,0.119646519715267
"HAKE",2012,"FALL",30,2128.31403471362,3123.254,42698,104.108466666667,1423.26666666667,1.4674779891776,20.0618890368523,4402.526,0.70942318114646,0.194322271091563,606.91781047581,8297.17233106757,20.230593682527,276.572411035586,0.285163655633872,3.89847184002808,782.626056731043,0.775488888027635,0.775488888027635,0.177767503640193
"HAKE",1985,"SPRING",18,1788.5,59.4,281,3.3,15.6111111111111,0.0332121889851831,0.157114900754822,143.7,0.413361169102296,0.125186289120715,7.43606557377049,35.177347242921,0.413114754098361,1.95429706905117,0.00415771069263097,0.0196686313910657,23.4339135159634,0.317320688612467,0.317320688612467,0.163075250633009
"HAKE",1972,"FALL",14,1314.00071015022,370.7,1418,26.4785714285714,101.285714285714,0.282115524852053,1.07914705756733,684,0.541959064327485,0.0927672955974843,34.3888364779874,131.544025157233,2.45634546271339,9.39600179694519,0.0261710942865898,0.100109554082504,37.1589796492993,0.925451581355138,0.925451581355138,0.0543259936393265
"HAKE",1968,"SPRING",11,1106,25.9,62,2.35454545454545,5.63636363636364,0.0234177215189873,0.0560578661844485,114.3,0.226596675415573,0.0476190476190476,1.23333333333333,2.95238095238095,0.112121212121212,0.268398268398268,0.00111512959614225,0.00266942219925945,3.48954340768667,0.353436879626309,0.353436879626309,0.0305296886061826
"HAKE",2011,"FALL",28,1989.30629293274,1756.851,16348,62.7446785714286,583.857142857143,0.883147560655409,8.21794012218147,3734.178,0.470478643492624,0.16320645905421,286.729430795848,2668.09919261822,10.2403368141374,95.2892568792223,0.144135386196932,1.34122090806076,572.821908281707,0.500555978481951,0.500555978481951,0.153399733028717
"HAKE",1986,"SPRING",18,1890,185.4,2007,10.3,111.5,0.0980952380952381,1.06190476190476,304,0.609868421052632,0.0819502074688797,15.1935684647303,164.474066390041,0.844087136929461,9.13744813278008,0.00803892511361391,0.0870233155502865,22.8626821793041,0.664557567899182,0.664557567899182,0.0752061913792897
"HAKE",1999,"FALL",32,3602.4,717.2,5954,22.4125,186.0625,0.199089495891628,1.65278703086831,1095,0.654977168949772,0.2,143.44,1190.8,4.4825,37.2125,0.0398178991783256,0.330557406173662,179.29282310872,0.80003202310569,0.80003202310569,0.163737737998831
"HAKE",2002,"FALL",19,2112.572,495.853,3480,26.0975263157895,183.157894736842,0.234715313844925,1.64728113408679,2748.661,0.180398019253738,0.12579185520362,62.3742687782805,437.755656108597,3.28285625148845,23.0397713741367,0.029525274773253,0.2072145498987,504.983648900916,0.123517402818956,0.123517402818956,0.183719872658329
"HAKE",1999,"SPRING",19,2166,145.2,1829,7.64210526315789,96.2631578947368,0.0670360110803324,0.844413665743306,228.9,0.634338138925295,0.2,29.04,365.8,1.52842105263158,19.2526315789474,0.0134072022160665,0.168882733148661,31.8012809624162,0.913170762973995,0.913170762973995,0.13893089105468
"HAKE",1963,"FALL",14,1463,464,2906,33.1428571428571,207.571428571429,0.317156527682843,1.98632946001367,729.6,0.635964912280702,0.128772635814889,59.7505030181087,374.213279678068,4.26789307272205,26.7295199770049,0.0408410820356177,0.255784880162726,63.064352762042,0.947452885841272,0.947452885841272,0.0864368870093777
"HAKE",2009,"SPRING",23,1370.55,408.285,11381,17.7515217391304,494.826086956522,0.297898653825107,8.30396556127102,911.385,0.447983014861996,0.211632796075683,86.4064961457603,2408.59285213735,3.75680418025045,104.721428353798,0.0630451250561894,1.75739145024797,160.880764147173,0.537084073436623,0.537084073436623,0.176523383802864
"HAKE",1975,"SPRING",23,2158.71545238965,582.6,8135,25.3304347826087,353.695652173913,0.26988272092789,3.768444790162,740.2,0.787084571737368,0.125905797101449,73.3527173913044,1024.24365942029,3.18924858223062,44.5323330182735,0.033979799102334,0.474469045138151,75.4543324090561,0.972147192206826,0.972147192206826,0.101937763319449
"HAKE",1988,"FALL",21,2170,391.1,1590,18.6238095238095,75.7142857142857,0.180230414746544,0.732718894009217,579.7,0.674659306537864,0.159459459459459,62.3645945945946,253.540540540541,2.9697425997426,12.0733590733591,0.0287394445136381,0.116838958774443,82.6703980092687,0.754376368039289,0.754376368039289,0.142608932222302
